kegiatan_id,dosen_id,jenis_kegiatan,nama_institusi,tanggal_mulai,tanggal_selesai,tahun,ingested_at
KGT885f7292,0133447693,Praktisi_Industri,Unila,2024-02-29,2024-08-19,2024,2026-05-17T15:02:44+07:00
KGTec8aa896,0133447693,Tridarma_PT_Lain,NUS Singapore,2023-01-16,2023-10-16,2023,2026-05-17T15:02:44+07:00
KGT03583f99,0133447693,QS100,PT Telkom Indonesia,2021-05-03,2022-02-18,2021,2026-05-17T15:02:44+07:00
KGT874f3a01,0133447693,QS100,Universiti Malaya,2022-01-14,2023-01-04,2022,2026-05-17T15:02:44+07:00
KGT0bac11d8,0133447693,Tridarma_PT_Lain,Universiti Malaya,2020-01-17,2021-01-05,2020,2026-05-17T15:02:44+07:00
KGTec4f12b3,0160236694,Tridarma_PT_Lain,BMKG,2023-02-19,2023-06-13,2023,2026-05-17T15:02:44+07:00
KGT12817cea,0160236694,Tridarma_PT_Lain,ITB,2020-03-14,2020-09-24,2020,2026-05-17T15:02:44+07:00
KGT1c548392,0160236694,Tridarma_PT_Lain,JICA Indonesia,2020-05-01,2020-11-10,2020,2026-05-17T15:02:44+07:00
KGTa44c1745,0863920695,Praktisi_Industri,BPS Lampung,2024-01-29,2025-01-09,2024,2026-05-17T15:02:44+07:00
KGTd2f5991d,0863920695,Pembina_Prestasi,PT Telkom Indonesia,2024-02-25,2024-12-22,2024,2026-05-17T15:02:44+07:00
KGT2a3051b0,0270106696,Pembina_Prestasi,UNDP Indonesia,2023-02-25,2023-04-28,2023,2026-05-17T15:02:44+07:00
KGT01c0f3dd,0270106696,QS100,NUS Singapore,2025-04-19,2025-11-27,2025,2026-05-17T15:02:44+07:00
KGT98099440,0270106696,QS100,PT Telkom Indonesia,2024-02-28,2024-05-18,2024,2026-05-17T15:02:44+07:00
KGT426a0f17,0270106696,Praktisi_Industri,PT Telkom Indonesia,2024-02-20,2024-10-20,2024,2026-05-17T15:02:44+07:00
KGT468dd3d1,0693468697,Tridarma_PT_Lain,Universitas Indonesia,2022-05-06,2022-10-03,2022,2026-05-17T15:02:44+07:00
KGTee452b9e,0693468697,Pembina_Prestasi,IPB University,2021-06-05,2022-02-01,2021,2026-05-17T15:02:44+07:00
KGT289cc0b0,0844529698,Praktisi_Industri,Unsri,2020-06-29,2021-03-02,2020,2026-05-17T15:02:44+07:00
KGT3c0a1f33,0844529698,Praktisi_Industri,UGM,2021-01-27,2021-08-23,2021,2026-05-17T15:02:44+07:00
KGTd647acc8,0340518699,Tridarma_PT_Lain,JICA Indonesia,2023-04-07,2024-04-04,2023,2026-05-17T15:02:44+07:00
KGTb18302b0,0530384700,Praktisi_Industri,PT Bukit Asam,2020-06-10,2021-05-12,2020,2026-05-17T15:02:44+07:00
KGTe245ac4f,0368635701,Pembina_Prestasi,PT Pertamina,2023-04-27,2024-02-23,2023,2026-05-17T15:02:44+07:00
KGT061f9083,0368635701,Pembina_Prestasi,Unsri,2024-03-31,2024-09-04,2024,2026-05-17T15:02:44+07:00
KGTbf4c3243,0368635701,Praktisi_Industri,World Bank Jakarta,2022-03-27,2022-12-31,2022,2026-05-17T15:02:44+07:00
KGTd3be3f9c,0368635701,Praktisi_Industri,Universitas Indonesia,2025-01-12,2025-03-17,2025,2026-05-17T15:02:44+07:00
KGTbdc92dd3,0457194702,Praktisi_Industri,IPB University,2024-02-21,2024-10-09,2024,2026-05-17T15:02:44+07:00
KGTd72a6153,0457194702,Praktisi_Industri,Chulalongkorn University,2022-02-09,2022-10-15,2022,2026-05-17T15:02:44+07:00
KGTa8e90e16,0457617703,Tridarma_PT_Lain,PT Pertamina,2021-02-22,2021-08-30,2021,2026-05-17T15:02:44+07:00
KGTd2c083a2,0457617703,Pembina_Prestasi,PT Telkom Indonesia,2023-04-13,2023-11-12,2023,2026-05-17T15:02:44+07:00
KGTce674c3a,0218067704,Praktisi_Industri,Google Indonesia,2022-06-23,2022-11-09,2022,2026-05-17T15:02:44+07:00
KGT6dbeae8f,0723015705,Pembina_Prestasi,Unila,2023-06-15,2024-01-13,2023,2026-05-17T15:02:44+07:00
KGTdabab45d,0723015705,QS100,Politeknik Negeri Lampung,2023-06-28,2024-03-17,2023,2026-05-17T15:02:44+07:00
KGT8b4d7bfe,0723015705,Tridarma_PT_Lain,BMKG,2023-03-05,2023-06-29,2023,2026-05-17T15:02:44+07:00
KGTa4e393e5,0543326706,Tridarma_PT_Lain,PT Astra International,2024-01-17,2024-04-06,2024,2026-05-17T15:02:44+07:00
KGT367a2386,0543326706,Tridarma_PT_Lain,UGM,2021-01-29,2021-08-09,2021,2026-05-17T15:02:44+07:00
KGTd24a99e1,0720145707,QS100,Chulalongkorn University,2025-04-18,2026-04-17,2025,2026-05-17T15:02:44+07:00
KGT18fab9b4,0720145707,Praktisi_Industri,BRIN,2025-03-23,2026-03-05,2025,2026-05-17T15:02:44+07:00
KGT4c5641a1,0720145707,QS100,Osaka University,2020-02-18,2020-10-07,2020,2026-05-17T15:02:44+07:00
KGTce032b79,0688136708,Tridarma_PT_Lain,BPS Lampung,2022-01-25,2022-09-10,2022,2026-05-17T15:02:44+07:00
KGT4f55616d,0688136708,Pembina_Prestasi,Google Indonesia,2021-04-14,2022-01-26,2021,2026-05-17T15:02:44+07:00
KGT2dcbc874,0966609709,Tridarma_PT_Lain,Unsri,2023-06-07,2024-03-05,2023,2026-05-17T15:02:44+07:00
KGTfd05b917,0966609709,QS100,Universitas Indonesia,2022-01-01,2022-02-08,2022,2026-05-17T15:02:44+07:00
KGT95d2cb45,0157085710,Pembina_Prestasi,BMKG,2021-03-02,2021-07-06,2021,2026-05-17T15:02:44+07:00
KGT051d0094,0324734711,Pembina_Prestasi,ITB,2021-04-26,2021-08-05,2021,2026-05-17T15:02:44+07:00
KGT2f0db2dc,0324734711,Tridarma_PT_Lain,PT Pertamina,2020-06-08,2020-07-10,2020,2026-05-17T15:02:44+07:00
KGTeb044473,0324734711,Praktisi_Industri,Universitas Indonesia,2025-03-30,2025-10-05,2025,2026-05-17T15:02:44+07:00
KGTb0509af4,0324734711,Praktisi_Industri,PT Pertamina,2025-05-18,2025-07-28,2025,2026-05-17T15:02:44+07:00
KGTe45e71fd,0285890712,Tridarma_PT_Lain,Telkom University,2025-06-09,2025-08-17,2025,2026-05-17T15:02:44+07:00
KGT2981eb4d,0285890712,Pembina_Prestasi,UNDP Indonesia,2025-02-23,2025-11-10,2025,2026-05-17T15:02:44+07:00
KGT6511a6ef,0285890712,QS100,Toyota Motor Manufacturing,2024-02-05,2024-05-17,2024,2026-05-17T15:02:44+07:00
KGTcb65d7bd,0942085713,Pembina_Prestasi,IPB University,2020-02-03,2021-01-03,2020,2026-05-17T15:02:44+07:00
KGTd76b8f65,0942085713,Pembina_Prestasi,Kyushu University,2025-06-09,2025-10-14,2025,2026-05-17T15:02:44+07:00
KGT4e423045,0942085713,Praktisi_Industri,Unsri,2022-03-20,2023-03-16,2022,2026-05-17T15:02:44+07:00
KGTb117d9a7,0827118714,Tridarma_PT_Lain,JICA Indonesia,2025-06-23,2026-06-16,2025,2026-05-17T15:02:44+07:00
KGT56ca7e10,0827118714,Pembina_Prestasi,BMKG,2025-06-24,2026-06-14,2025,2026-05-17T15:02:44+07:00
KGTb76f47cc,0827118714,QS100,Chulalongkorn University,2024-05-10,2024-09-27,2024,2026-05-17T15:02:44+07:00
KGT3745b966,0827118714,Praktisi_Industri,PT Astra International,2025-02-17,2026-01-18,2025,2026-05-17T15:02:44+07:00
KGT7c59d43e,0391353715,Pembina_Prestasi,NUS Singapore,2024-04-10,2024-11-23,2024,2026-05-17T15:02:44+07:00
KGTbba235cb,0391353715,Pembina_Prestasi,PT Pertamina,2022-01-09,2022-09-15,2022,2026-05-17T15:02:44+07:00
KGTf5c56345,0391353715,QS100,PT Bukit Asam,2023-03-10,2024-02-07,2023,2026-05-17T15:02:44+07:00
KGT9af4b465,0691283716,Praktisi_Industri,PT PLN,2023-03-08,2024-01-11,2023,2026-05-17T15:02:44+07:00
KGT351428be,0389653717,Tridarma_PT_Lain,Osaka University,2023-06-15,2023-12-24,2023,2026-05-17T15:02:44+07:00
KGT661a9d55,0201548718,QS100,Universiti Malaya,2023-06-18,2024-05-15,2023,2026-05-17T15:02:44+07:00
KGT94fa2fb1,0201548718,Praktisi_Industri,Universitas Indonesia,2025-06-02,2026-03-15,2025,2026-05-17T15:02:44+07:00
KGTac20d4bd,0201548718,QS100,Unila,2021-05-31,2021-12-09,2021,2026-05-17T15:02:44+07:00
KGTbabc2c04,0201548718,Praktisi_Industri,Universitas Indonesia,2022-05-21,2022-07-14,2022,2026-05-17T15:02:44+07:00
KGTc53c781a,0904706719,Pembina_Prestasi,PT PLN,2021-06-09,2021-09-06,2021,2026-05-17T15:02:44+07:00
KGT9954bd0f,0904706719,Tridarma_PT_Lain,ITB,2022-01-08,2022-12-08,2022,2026-05-17T15:02:44+07:00
KGT0919eca7,0904706719,Praktisi_Industri,JICA Indonesia,2022-04-05,2022-06-06,2022,2026-05-17T15:02:44+07:00
KGTa847eb4e,0357471720,QS100,BMKG,2020-01-02,2020-06-24,2020,2026-05-17T15:02:44+07:00
KGT2dfb6aaa,0357471720,Tridarma_PT_Lain,Chulalongkorn University,2020-05-28,2021-03-22,2020,2026-05-17T15:02:44+07:00
KGTfd908daa,0357471720,QS100,Universiti Malaya,2022-04-18,2023-02-17,2022,2026-05-17T15:02:44+07:00
KGTea8e249a,0357471720,Pembina_Prestasi,Kyushu University,2023-05-30,2023-07-05,2023,2026-05-17T15:02:44+07:00
KGTd720443c,0357471720,Praktisi_Industri,Huawei Indonesia,2022-06-07,2022-11-28,2022,2026-05-17T15:02:44+07:00
KGTeff5ed88,0184499721,QS100,UGM,2022-05-21,2023-03-02,2022,2026-05-17T15:02:44+07:00
KGTe38158aa,0184499721,Tridarma_PT_Lain,ITB,2025-05-08,2025-06-12,2025,2026-05-17T15:02:44+07:00
KGT424393d6,0184499721,Pembina_Prestasi,Bank Indonesia,2024-04-21,2024-12-17,2024,2026-05-17T15:02:44+07:00
KGT91f545eb,0506126722,QS100,UNDP Indonesia,2020-01-14,2020-09-28,2020,2026-05-17T15:02:44+07:00
KGT9bc4e0a1,0506126722,Pembina_Prestasi,Telkom University,2025-04-29,2025-12-04,2025,2026-05-17T15:02:44+07:00
KGTfcc0450f,0506126722,Tridarma_PT_Lain,NUS Singapore,2024-03-02,2024-06-14,2024,2026-05-17T15:02:44+07:00
KGTea5fbaf2,0506126722,Tridarma_PT_Lain,Universitas Indonesia,2020-05-21,2021-01-23,2020,2026-05-17T15:02:44+07:00
KGT11aa8acd,0831921723,Tridarma_PT_Lain,PT Astra International,2022-01-29,2022-09-02,2022,2026-05-17T15:02:44+07:00
KGTcd37755e,0831921723,QS100,IPB University,2022-01-25,2022-06-28,2022,2026-05-17T15:02:44+07:00
KGT0cfbb36e,0566077724,Pembina_Prestasi,PT Telkom Indonesia,2023-01-10,2023-04-07,2023,2026-05-17T15:02:44+07:00
KGT416d8f60,0566077724,QS100,TU Delft,2022-03-26,2022-05-09,2022,2026-05-17T15:02:44+07:00
KGTd1f630b6,0566077724,Pembina_Prestasi,Telkom University,2020-05-02,2021-01-27,2020,2026-05-17T15:02:44+07:00
KGT65ad0242,0104195725,Tridarma_PT_Lain,Google Indonesia,2024-01-02,2024-04-18,2024,2026-05-17T15:02:44+07:00
KGT666bca55,0410046726,QS100,Politeknik Negeri Lampung,2022-04-21,2023-03-01,2022,2026-05-17T15:02:44+07:00
KGTa773c157,0410046726,Praktisi_Industri,Politeknik Negeri Lampung,2025-06-22,2025-10-05,2025,2026-05-17T15:02:44+07:00
KGTc3abfc5b,0747996727,QS100,Universitas Lampung,2023-02-20,2023-04-26,2023,2026-05-17T15:02:44+07:00
KGT29b63d0c,0747996727,Pembina_Prestasi,Kyushu University,2022-06-23,2023-04-14,2022,2026-05-17T15:02:44+07:00
KGT472347a4,0747996727,QS100,UNDP Indonesia,2022-06-03,2023-04-29,2022,2026-05-17T15:02:44+07:00
KGT0bf30e6b,0915461728,Pembina_Prestasi,PT Bukit Asam,2022-06-17,2022-08-15,2022,2026-05-17T15:02:44+07:00
KGT3beb6832,0915461728,Praktisi_Industri,LIPI,2022-03-14,2022-08-28,2022,2026-05-17T15:02:44+07:00
KGT53bf3301,0831412729,Tridarma_PT_Lain,ITS,2023-03-06,2023-04-08,2023,2026-05-17T15:02:44+07:00
KGT0e80a1fa,0831412729,Praktisi_Industri,PT Pertamina,2022-01-20,2022-03-29,2022,2026-05-17T15:02:44+07:00
KGT8d0a802b,0831412729,QS100,BRIN,2021-05-30,2022-02-24,2021,2026-05-17T15:02:44+07:00
KGTa149e5bc,0279273730,Praktisi_Industri,Unsri,2022-06-03,2023-04-24,2022,2026-05-17T15:02:44+07:00
KGTab01869e,0279273730,Praktisi_Industri,ITS,2021-03-08,2022-02-18,2021,2026-05-17T15:02:44+07:00
KGT5082b781,0279273730,Praktisi_Industri,PT Pertamina,2020-05-14,2021-01-19,2020,2026-05-17T15:02:44+07:00
KGT99571e60,0856611731,Pembina_Prestasi,JICA Indonesia,2024-05-20,2025-03-22,2024,2026-05-17T15:02:44+07:00
KGTe886285d,0856611731,Pembina_Prestasi,Kyushu University,2022-03-07,2022-06-04,2022,2026-05-17T15:02:44+07:00
KGTc5e70bdf,0856611731,Praktisi_Industri,Kyushu University,2023-05-17,2023-10-28,2023,2026-05-17T15:02:44+07:00
KGTee03a6c4,0436728732,Praktisi_Industri,LIPI,2024-05-08,2024-12-02,2024,2026-05-17T15:02:44+07:00
KGT79538abf,0436728732,QS100,PT Pertamina,2022-02-02,2022-06-21,2022,2026-05-17T15:02:44+07:00
KGT18b56951,0436728732,Tridarma_PT_Lain,NUS Singapore,2021-02-21,2021-08-03,2021,2026-05-17T15:02:44+07:00
KGTc71b0836,0436728732,Pembina_Prestasi,PT Astra International,2023-03-18,2023-09-19,2023,2026-05-17T15:02:44+07:00
KGTe3061934,0436728732,QS100,BPS Lampung,2025-03-18,2025-09-24,2025,2026-05-17T15:02:44+07:00
KGT212731ff,0977711733,Pembina_Prestasi,Telkom University,2023-04-22,2023-06-04,2023,2026-05-17T15:02:44+07:00
KGTe819fa48,0580064734,Praktisi_Industri,UNDP Indonesia,2023-03-18,2023-09-17,2023,2026-05-17T15:02:44+07:00
KGTfeafe1aa,0580064734,Pembina_Prestasi,UGM,2023-06-21,2023-12-13,2023,2026-05-17T15:02:44+07:00
KGT7f5b8fec,0580064734,Pembina_Prestasi,BMKG,2022-04-27,2022-07-15,2022,2026-05-17T15:02:44+07:00
KGTb36ceefa,0828925735,Tridarma_PT_Lain,Universitas Indonesia,2025-06-18,2026-02-05,2025,2026-05-17T15:02:44+07:00
KGT43afa7de,0828925735,Pembina_Prestasi,LIPI,2024-06-26,2024-11-20,2024,2026-05-17T15:02:44+07:00
KGTb54daf88,0361278736,Pembina_Prestasi,Toyota Motor Manufacturing,2022-06-02,2022-07-19,2022,2026-05-17T15:02:44+07:00
KGTbe244728,0361278736,Tridarma_PT_Lain,IPB University,2024-01-17,2024-07-02,2024,2026-05-17T15:02:44+07:00
KGTa72d4f99,0361278736,Pembina_Prestasi,Chulalongkorn University,2023-04-11,2023-11-21,2023,2026-05-17T15:02:44+07:00
KGTe2bbe8d1,0361278736,QS100,Kyushu University,2023-04-13,2023-11-20,2023,2026-05-17T15:02:44+07:00
KGT1a0e9a0d,0621209738,Tridarma_PT_Lain,Universitas Lampung,2023-01-27,2023-09-05,2023,2026-05-17T15:02:44+07:00
KGT48652846,0500028739,Tridarma_PT_Lain,PT Astra International,2022-04-28,2022-12-06,2022,2026-05-17T15:02:44+07:00
KGT63c700b2,0500028739,Pembina_Prestasi,Toyota Motor Manufacturing,2023-05-07,2023-08-03,2023,2026-05-17T15:02:44+07:00
KGTdd4503c5,0500028739,Praktisi_Industri,UGM,2025-01-13,2025-03-31,2025,2026-05-17T15:02:44+07:00
KGTc1946743,0500028739,Pembina_Prestasi,BRIN,2025-06-15,2026-06-12,2025,2026-05-17T15:02:44+07:00
KGT411cbf41,0500028739,Tridarma_PT_Lain,JICA Indonesia,2022-01-12,2022-08-25,2022,2026-05-17T15:02:44+07:00
KGT099ed7d9,0500028739,Pembina_Prestasi,BPS Lampung,2024-04-04,2024-10-24,2024,2026-05-17T15:02:44+07:00
KGT2b7e884b,0861139740,QS100,UGM,2020-02-02,2020-03-27,2020,2026-05-17T15:02:44+07:00
KGT50495938,0861139740,Praktisi_Industri,ITB,2024-03-24,2025-03-02,2024,2026-05-17T15:02:44+07:00
KGT4a93c291,0351616741,Tridarma_PT_Lain,UGM,2025-05-27,2026-03-09,2025,2026-05-17T15:02:44+07:00
KGT10d85e2e,0351616741,Pembina_Prestasi,Chulalongkorn University,2025-01-15,2025-04-28,2025,2026-05-17T15:02:44+07:00
KGTb5eed7f7,0613346742,Tridarma_PT_Lain,Telkom University,2020-04-16,2020-09-14,2020,2026-05-17T15:02:44+07:00
KGTc51f7ca3,0613346742,QS100,Universitas Lampung,2021-02-12,2021-12-18,2021,2026-05-17T15:02:44+07:00
KGTb3623a23,0613346742,QS100,BRIN,2021-03-01,2021-05-14,2021,2026-05-17T15:02:44+07:00
KGTbd5a82aa,0613346742,Praktisi_Industri,Kyushu University,2023-02-03,2023-05-07,2023,2026-05-17T15:02:44+07:00
KGT17f3c99a,0613346742,Pembina_Prestasi,Politeknik Negeri Lampung,2022-02-26,2022-03-28,2022,2026-05-17T15:02:44+07:00
KGT7a50c742,0962844743,Tridarma_PT_Lain,TU Delft,2020-04-08,2020-12-03,2020,2026-05-17T15:02:44+07:00
KGTacb7a8e9,0962844743,QS100,Telkom University,2024-01-15,2024-08-24,2024,2026-05-17T15:02:44+07:00
KGTa6fc7bac,0962844743,Praktisi_Industri,NUS Singapore,2021-01-25,2021-06-12,2021,2026-05-17T15:02:44+07:00
KGT31470041,0319399744,QS100,Huawei Indonesia,2025-02-08,2025-04-30,2025,2026-05-17T15:02:44+07:00
KGTf3f41072,0319399744,Praktisi_Industri,Toyota Motor Manufacturing,2021-01-09,2021-10-12,2021,2026-05-17T15:02:44+07:00
KGT48572139,0319399744,Pembina_Prestasi,PT Bukit Asam,2025-06-27,2025-11-30,2025,2026-05-17T15:02:44+07:00
KGT57bd5585,0319399744,Tridarma_PT_Lain,TU Delft,2023-03-24,2024-02-11,2023,2026-05-17T15:02:44+07:00
KGTc3d7cddd,0563610745,QS100,Universitas Indonesia,2020-04-12,2021-01-09,2020,2026-05-17T15:02:44+07:00
KGT1247a5fe,0563610745,Tridarma_PT_Lain,Osaka University,2024-02-26,2024-09-22,2024,2026-05-17T15:02:44+07:00
KGT2f8cee47,0368891746,QS100,Toyota Motor Manufacturing,2025-03-22,2025-11-08,2025,2026-05-17T15:02:44+07:00
KGTe23a0d1e,0368891746,QS100,Osaka University,2025-04-05,2025-12-01,2025,2026-05-17T15:02:44+07:00
KGT082f19a4,0368891746,QS100,IPB University,2022-01-12,2022-07-28,2022,2026-05-17T15:02:44+07:00
KGTb790a1e3,0368891746,QS100,PT PLN,2024-02-12,2024-07-22,2024,2026-05-17T15:02:44+07:00
KGT8beba501,0368891746,QS100,IPB University,2024-06-15,2025-05-29,2024,2026-05-17T15:02:44+07:00
KGTfe8dcd22,0622924747,Pembina_Prestasi,UNDP Indonesia,2022-05-08,2023-03-19,2022,2026-05-17T15:02:44+07:00
KGT5b1275f2,0622924747,Tridarma_PT_Lain,PT Pertamina,2025-02-09,2025-08-27,2025,2026-05-17T15:02:44+07:00
KGTac9ddfe9,0622924747,Pembina_Prestasi,BPS Lampung,2025-03-24,2026-02-11,2025,2026-05-17T15:02:44+07:00
KGTeed70275,0622924747,QS100,Toyota Motor Manufacturing,2020-01-18,2020-03-12,2020,2026-05-17T15:02:44+07:00
KGTdef93ea7,0546334748,QS100,PT Bukit Asam,2025-04-23,2025-10-05,2025,2026-05-17T15:02:44+07:00
KGT741f9859,0546334748,Praktisi_Industri,Universiti Malaya,2020-02-05,2020-12-09,2020,2026-05-17T15:02:44+07:00
KGTdad48e04,0658748749,Tridarma_PT_Lain,TU Delft,2021-03-28,2022-01-08,2021,2026-05-17T15:02:44+07:00
KGT9d1740fc,0658748749,Pembina_Prestasi,PT Bukit Asam,2025-01-13,2025-02-17,2025,2026-05-17T15:02:44+07:00
KGTb4407756,0625460750,QS100,World Bank Jakarta,2022-05-25,2022-08-20,2022,2026-05-17T15:02:44+07:00
KGT30100d4b,0625460750,QS100,TU Delft,2023-06-03,2023-07-03,2023,2026-05-17T15:02:44+07:00
KGT367d06e8,0625460750,Pembina_Prestasi,Osaka University,2023-03-23,2023-05-22,2023,2026-05-17T15:02:44+07:00
KGTa2958382,0909380751,Tridarma_PT_Lain,JICA Indonesia,2024-03-17,2025-01-19,2024,2026-05-17T15:02:44+07:00
KGT268271f4,0909380751,Tridarma_PT_Lain,NUS Singapore,2023-06-28,2023-12-25,2023,2026-05-17T15:02:44+07:00
KGT79ce98c8,0909380751,Pembina_Prestasi,Universitas Lampung,2020-05-21,2020-11-03,2020,2026-05-17T15:02:44+07:00
KGT1b6988a4,0909380751,Praktisi_Industri,IPB University,2023-01-01,2023-06-22,2023,2026-05-17T15:02:44+07:00
KGT92bada6e,0733463752,Pembina_Prestasi,PT Bukit Asam,2024-03-23,2024-08-11,2024,2026-05-17T15:02:44+07:00
KGTe72667d7,0938962753,QS100,ITS,2022-04-14,2023-02-28,2022,2026-05-17T15:02:44+07:00
KGT95ce4193,0938962753,Tridarma_PT_Lain,UGM,2025-04-23,2025-10-21,2025,2026-05-17T15:02:44+07:00
KGT802660f8,0938962753,Tridarma_PT_Lain,Universiti Malaya,2024-06-15,2025-06-06,2024,2026-05-17T15:02:44+07:00
KGT314a476a,0194269754,QS100,JICA Indonesia,2021-04-14,2021-07-02,2021,2026-05-17T15:02:44+07:00
KGT36acfdbb,0194269754,Pembina_Prestasi,Unsri,2024-04-03,2024-08-31,2024,2026-05-17T15:02:44+07:00
KGTa5667c2c,0194269754,Pembina_Prestasi,Huawei Indonesia,2024-05-31,2025-02-12,2024,2026-05-17T15:02:44+07:00
KGTfd802601,0194269754,Pembina_Prestasi,Google Indonesia,2022-05-29,2023-04-13,2022,2026-05-17T15:02:44+07:00
KGT21b1f7ed,0957772755,QS100,BRIN,2021-05-16,2022-03-14,2021,2026-05-17T15:02:44+07:00
KGT9ef3bcef,0957772755,QS100,Universitas Indonesia,2022-02-07,2022-08-22,2022,2026-05-17T15:02:44+07:00
KGT2e159235,0957772755,Tridarma_PT_Lain,Toyota Motor Manufacturing,2020-06-27,2021-05-13,2020,2026-05-17T15:02:44+07:00
KGT33989fc6,0696604756,Tridarma_PT_Lain,Kyushu University,2025-05-14,2026-03-07,2025,2026-05-17T15:02:44+07:00
KGT118d167f,0377272757,Pembina_Prestasi,UGM,2020-02-29,2020-07-13,2020,2026-05-17T15:02:44+07:00
KGTfeef4385,0377272757,Praktisi_Industri,BPS Lampung,2024-04-02,2024-07-29,2024,2026-05-17T15:02:44+07:00
KGT40adcf12,0490111759,Pembina_Prestasi,Bank Indonesia,2022-06-12,2023-05-17,2022,2026-05-17T15:02:44+07:00
KGT671f3527,0490111759,Pembina_Prestasi,BPS Lampung,2025-01-18,2025-03-16,2025,2026-05-17T15:02:44+07:00
KGTa8090725,0805147760,QS100,LIPI,2021-02-10,2021-10-01,2021,2026-05-17T15:02:44+07:00
KGT3cae211b,0805147760,QS100,Telkom University,2022-02-25,2022-09-06,2022,2026-05-17T15:02:44+07:00
KGTca09e776,0913846761,Pembina_Prestasi,ITB,2022-06-08,2023-04-14,2022,2026-05-17T15:02:44+07:00
KGT88e038fe,0913846761,QS100,PT PLN,2024-05-03,2025-03-03,2024,2026-05-17T15:02:44+07:00
KGT51ddf0bc,0913846761,QS100,BMKG,2022-04-06,2022-11-29,2022,2026-05-17T15:02:44+07:00
KGTa47b07ca,0788922763,Tridarma_PT_Lain,Chulalongkorn University,2022-02-03,2022-10-08,2022,2026-05-17T15:02:44+07:00
KGTa2fa8b5e,0788922763,Pembina_Prestasi,BPS Lampung,2025-03-04,2025-07-18,2025,2026-05-17T15:02:44+07:00
KGT4462e790,0300986764,QS100,Universiti Malaya,2024-04-24,2025-02-10,2024,2026-05-17T15:02:44+07:00
KGTec915697,0300986764,Tridarma_PT_Lain,TU Delft,2022-02-24,2022-04-01,2022,2026-05-17T15:02:44+07:00
KGTeebb3c02,0300986764,Praktisi_Industri,IPB University,2020-01-15,2021-01-09,2020,2026-05-17T15:02:44+07:00
KGT351f17fe,0300986764,Tridarma_PT_Lain,UGM,2024-04-20,2025-03-09,2024,2026-05-17T15:02:44+07:00
KGTcfe617f9,0300986764,Praktisi_Industri,PT Telkom Indonesia,2024-06-02,2024-09-16,2024,2026-05-17T15:02:44+07:00
KGTb321e487,0509244765,Tridarma_PT_Lain,World Bank Jakarta,2023-05-12,2024-01-06,2023,2026-05-17T15:02:44+07:00
KGT66830360,0509244765,Pembina_Prestasi,Telkom University,2023-02-13,2023-11-27,2023,2026-05-17T15:02:44+07:00
KGTa0cd7b09,0540010766,Pembina_Prestasi,Universiti Malaya,2022-05-17,2023-02-16,2022,2026-05-17T15:02:44+07:00
KGT295a76cb,0201464767,Praktisi_Industri,NUS Singapore,2023-06-30,2023-08-21,2023,2026-05-17T15:02:44+07:00
KGT4c8debb9,0201464767,Praktisi_Industri,UNDP Indonesia,2022-03-31,2023-01-05,2022,2026-05-17T15:02:44+07:00
KGTcdd3a67f,0201464767,Praktisi_Industri,BPS Lampung,2024-05-23,2024-11-09,2024,2026-05-17T15:02:44+07:00
KGTc7486f85,0603715768,QS100,Universitas Indonesia,2025-02-12,2025-05-10,2025,2026-05-17T15:02:44+07:00
KGTa4e5b74f,0603715768,Praktisi_Industri,IPB University,2022-03-22,2022-11-19,2022,2026-05-17T15:02:44+07:00
KGTda521591,0603715768,Pembina_Prestasi,Kyushu University,2022-03-12,2022-11-12,2022,2026-05-17T15:02:44+07:00
KGT0d4453f6,0743268769,Tridarma_PT_Lain,Telkom University,2024-04-12,2025-03-11,2024,2026-05-17T15:02:44+07:00
KGT8d35f6f3,0938210770,Tridarma_PT_Lain,Osaka University,2022-03-24,2023-02-04,2022,2026-05-17T15:02:44+07:00
KGT8b6a6222,0938210770,Pembina_Prestasi,World Bank Jakarta,2025-04-16,2026-03-09,2025,2026-05-17T15:02:44+07:00
KGT677b836f,0938210770,Tridarma_PT_Lain,ITS,2020-04-12,2020-09-21,2020,2026-05-17T15:02:44+07:00
KGTe9d163e6,0203799771,Tridarma_PT_Lain,BRIN,2024-04-06,2025-04-03,2024,2026-05-17T15:02:44+07:00
KGTb7ab992b,0203799771,Tridarma_PT_Lain,Osaka University,2022-01-19,2022-08-15,2022,2026-05-17T15:02:44+07:00
KGT7294fbf7,0251560772,Praktisi_Industri,Google Indonesia,2021-05-11,2022-01-21,2021,2026-05-17T15:02:44+07:00
KGTebb42867,0251560772,Pembina_Prestasi,Politeknik Negeri Lampung,2021-04-30,2021-11-26,2021,2026-05-17T15:02:44+07:00
KGT834cc673,0813584773,Tridarma_PT_Lain,BMKG,2024-04-17,2024-08-09,2024,2026-05-17T15:02:44+07:00
KGT126feee9,0813584773,Tridarma_PT_Lain,Unsri,2021-05-15,2021-10-25,2021,2026-05-17T15:02:44+07:00
KGTc66e0185,0813584773,Pembina_Prestasi,Unsri,2025-05-30,2025-09-11,2025,2026-05-17T15:02:44+07:00
KGTef5925c1,0813584773,Praktisi_Industri,UGM,2023-01-22,2023-07-04,2023,2026-05-17T15:02:44+07:00
KGTe1db8dbc,0640105774,Praktisi_Industri,BRIN,2020-04-23,2021-03-19,2020,2026-05-17T15:02:44+07:00
